0.000000	9.329492	0.437348
2.000000E-5	0.202820	0.436361
4.000000E-5	0.201833	0.448532
6.000000E-5	0.200188	0.447545
8.000000E-5	9.736068	0.455110
0.000100	9.809094	0.453465
0.000120	9.041994	0.459386
0.000140	0.204464	0.460373
0.000160	7.948918	0.471557
0.000180	0.289329	0.474188
0.000200	6.392703	0.487674
0.000220	5.343063	0.488332
0.000240	4.328625	0.498858
0.000260	9.762713	0.503463
0.000280	1.275466	0.498858
0.000300	9.783108	0.510700
0.000320	0.201833	0.508397
0.000340	9.736397	0.523199
0.000360	0.202162	0.534383
0.000380	9.777187	0.536685
0.000400	0.202820	0.542935
0.000420	9.835410	0.556750
0.000440	0.202820	0.563658
0.000460	9.799555	0.559710
0.000480	0.202820	0.582078
0.000500	9.748568	0.565631
0.000520	0.204135	0.596222
0.000540	9.680147	0.599182
0.000560	0.203149	0.601485
0.000580	9.560411	0.616287
0.000600	0.203478	0.624839
0.000620	9.402189	0.629773
0.000640	0.203806	0.629115
0.000660	9.190348	0.639970
0.000680	0.204464	0.654772
0.000700	8.836076	0.659048
0.000720	0.205780	0.664640
0.000740	8.406147	0.682402
0.000760	0.204464	0.696217
0.000780	7.766026	0.702138
0.000800	0.267948	0.720887
0.000820	6.097316	0.726150
0.000840	9.760739	0.721545
0.000860	4.160869	0.754438
0.000880	9.737384	0.746544
0.000900	1.101461	0.771542
0.000920	9.698240	0.774503
0.000940	0.201504	0.778121
0.000960	9.666990	0.792594
0.000980	0.201833	0.814304
0.001000	9.604490	0.825487
0.001020	0.201175	0.839960
0.001040	9.588701	0.859696
0.001060	0.200846	0.863643
0.001080	9.532451	0.877130
0.001100	0.201175	0.885353
0.001120	9.473899	0.907391
0.001140	0.200188	0.920877
0.001160	9.391662	0.939627
0.001180	0.201175	0.956073
0.001200	9.329492	0.966599
0.001220	0.201833	0.978441
0.001240	9.176204	0.986993
0.001260	0.201833	1.011663
0.001280	9.031139	1.038964
0.001300	0.201504	1.036661
0.001320	8.773576	1.069226
0.001340	0.201175	1.075475
0.001360	8.414042	1.095869
0.001380	0.202162	1.116263
0.001400	7.897274	1.133367
0.001420	0.203478	1.153103
0.001440	7.180183	1.158366
0.001460	0.209727	1.182707
0.001480	6.151591	1.203101
0.001500	9.474228	1.223495
0.001520	3.249721	1.240270
0.001540	9.449557	1.254085
0.001560	1.204417	1.283360
0.001580	9.438373	1.293557
0.001600	0.199859	1.316911
0.001620	9.352847	1.343884
0.001640	0.199201	1.362304
0.001660	9.327518	1.371185
0.001680	0.199859	1.399145
0.001700	9.267650	1.399145
0.001720	0.198872	1.445195
0.001740	9.241993	1.452103
0.001760	0.198215	1.480391
0.001780	9.193967	1.494864
0.001800	0.199530	1.522494
0.001820	9.147585	1.536967
0.001840	0.199201	1.569531
0.001860	9.086073	1.580057
0.001880	0.199859	1.601109
0.001900	9.801200	1.619200
0.001920	0.206767	1.639265
0.001940	9.763371	1.660646
0.001960	0.207096	1.682026
0.001980	9.786397	1.703078
0.002000	0.208740	1.720840
0.002020	9.127191	1.737616
0.002040	0.204464	1.761299
0.002060	8.487067	1.773140
0.002080	0.206438	1.797153
0.002100	7.504189	1.820507
0.002120	5.281881	1.839585
0.002140	6.465069	1.861294
0.002160	10.478172	1.880372
0.002180	3.988507	1.893530
0.002200	10.455146	1.905042
0.002220	0.205451	1.917213
0.002240	10.447251	1.939580
0.002260	0.205780	1.959645
0.002280	10.432120	1.979052
0.002300	0.206438	2.001420
0.002320	10.432120	2.022142
0.002340	0.205122	2.041549
0.002360	10.412383	2.058325
0.002380	0.206438	2.077074
0.002400	10.392975	2.103060
0.002420	0.205451	2.115888
0.002440	10.338699	2.146150
0.002460	0.206438	2.176741
0.002480	0.205780	2.204042
0.002500	0.205451	2.231344
0.002520	0.205451	2.258316
0.002540	0.204793	2.289894
0.002560	9.705476	2.319497
0.002580	10.372580	2.356996
0.002600	10.384422	2.389889
0.002620	10.388699	2.430348
0.002640	9.922910	2.454360
0.002660	0.207096	2.499753
0.002680	9.304163	2.530343
0.002700	0.207754	2.574749
0.002720	8.868312	2.627050
0.002740	0.207096	2.684942
0.002760	8.161085	2.714217
0.002780	0.229463	2.761583
0.002800	7.586424	2.804674
0.002820	5.438455	2.849080
0.002840	6.136789	2.898749
0.002860	10.231133	2.965851
0.002880	3.875024	3.028019
0.002900	10.145936	3.077031
0.002920	0.521554	3.126042
0.002940	10.137054	3.174066
0.002960	0.203806	3.231300
0.002980	10.119949	3.297416
0.003000	0.203806	3.377676
0.003020	10.058107	3.440502
0.003040	0.203478	3.495763
0.003060	10.006791	3.560234
0.003080	0.203149	3.632271
0.003100	9.952515	3.685558
0.003120	0.203806	3.757924
0.003140	9.875541	3.810553
0.003160	0.201833	3.878972
0.003180	9.801529	3.920746
0.003200	0.204135	3.981599
0.003220	9.667648	4.027321
0.003240	0.203806	4.094753
0.003260	9.519951	4.131593
0.003280	0.204135	4.156593
0.003300	9.247585	4.169421
0.003320	0.204793	4.205275
0.003340	8.937061	4.242445
0.003360	0.206767	4.262838
0.003380	8.310754	4.274680
0.003400	0.205122	4.264483
0.003420	7.715698	4.268101
0.003440	3.394123	4.305271
0.003460	6.327573	4.292443
0.003480	9.900541	4.288166
0.003500	3.934233	4.265799
0.003520	9.874884	4.268759
0.003540	0.422875	4.275338
0.003560	9.845607	4.252970
0.003580	0.202162	4.206591
0.003600	9.816331	4.235866
0.003620	0.202162	4.208893
0.003640	9.788700	4.192775
0.003660	0.202491	4.150343
0.003680	9.738371	4.108897
0.003700	0.202162	4.064491
0.003720	9.659424	4.038834
0.003740	0.201833	4.019756
0.003760	9.604819	3.975349
0.003780	0.202491	3.902984
0.003800	9.513701	3.862854
0.003820	0.202491	3.806935
0.003840	9.403504	3.768779
0.003860	0.202820	3.698387
0.003880	9.225545	3.648389
0.003900	0.202820	3.621087
0.003920	9.012718	3.560563
0.003940	0.203149	3.521420
0.003960	8.595947	3.448397
0.003980	0.204135	3.378992
0.004000	8.095954	3.337875
0.004020	0.201175	3.302350
0.004040	7.083804	3.254655
0.004060	1.302767	3.204328
0.004080	5.639107	3.141502
0.004100	9.816989	3.103674
0.004120	3.326033	3.056308
0.004140	9.819950	3.015191
0.004160	0.202491	2.945786
0.004180	9.847910	2.917827
0.004200	0.202820	2.872105
0.004220	9.841989	2.828686
0.004240	0.201833	2.788227
0.004260	9.811726	2.750071
0.004280	0.202491	2.694152
0.004300	9.797252	2.657970
0.004320	0.202820	2.620142
0.004340	9.748568	2.590538
0.004360	0.202491	2.550408
0.004380	9.718963	2.508305
0.004400	0.202491	2.462583
0.004420	9.642648	2.440874
0.004440	0.202820	2.402389
0.004460	9.549556	2.367522
0.004480	0.202820	2.331997
0.004500	9.362715	2.298775
0.004520	0.203149	2.273118
0.004540	9.260742	2.236606
0.004560	0.203478	2.205358
0.004580	9.034429	2.164570
0.004600	0.204464	2.132006
0.004620	8.724564	2.116875
0.004640	0.204135	2.081350
0.004660	8.222926	2.066877
0.004680	0.203149	2.029708
0.004700	7.164723	2.001091
0.004720	2.181346	1.973131
0.004740	5.938111	1.943199
0.004760	9.831134	1.918858
0.004780	4.101003	1.900437
0.004800	9.794292	1.872807
0.004820	0.934693	1.854716
0.004840	9.761068	1.828072
0.004860	0.201504	1.802415
0.004880	9.720279	1.785311
0.004900	0.201833	1.751760
0.004920	9.636069	1.729392
0.004940	0.201833	1.711959
0.004960	9.633766	1.690578
0.004980	0.201504	1.674461
0.005000	0.201175	1.662948
0.005020	8.066350	1.636634
0.005040	9.665345	1.617227
0.005060	0.201833	1.596504
0.005080	9.549885	1.568545
0.005100	0.201833	1.552098
0.005120	9.356465	1.537625
0.005140	0.201504	1.519205
0.005160	9.229164	1.503416
0.005180	0.201175	1.489930
0.005200	9.011732	1.476115
0.005220	0.202162	1.457365
0.005240	8.669959	1.439932
0.005260	0.202491	1.414933
0.005280	8.250228	1.403092
0.005300	0.202162	1.386316
0.005320	7.788065	1.375461
0.005340	0.198215	1.361975
0.005360	6.687761	1.348489
0.005380	1.051134	1.336647
0.005400	5.501282	1.315267
0.005420	9.664029	1.308030
0.005440	4.462173	1.286979
0.005460	9.669292	1.275795
0.005480	1.549467	1.262638
0.005500	9.633437	1.250467
0.005520	0.200846	1.239941
0.005540	9.614029	1.231718
0.005560	0.200846	1.219877
0.005580	9.607451	1.203101
0.005600	0.201175	1.193891
0.005620	9.550543	1.176458
0.005640	0.200846	1.164616
0.005660	9.504820	1.154419
0.005680	0.201175	1.152445
0.005700	9.451201	1.135670
0.005720	0.200846	1.125802
0.005740	9.396268	1.114618
0.005760	0.200517	1.110013
0.005780	9.316334	1.096198
0.005800	0.200517	1.085014
0.005820	9.221598	1.076133
0.005840	0.200846	1.062318
0.005860	9.093310	1.055740
0.005880	0.201175	1.047845
0.005900	8.894956	1.045543
0.005920	0.201833	1.034030
0.005940	8.658446	1.022188
0.005960	0.202162	1.016268
0.005980	8.285425	1.004097
0.006000	0.202820	0.995874
0.006020	7.736092	0.992585
0.006040	0.202162	0.978112
0.006060	6.850257	0.977454
0.006080	0.302157	0.962981
0.006100	5.322340	0.953771
0.006120	9.545609	0.956073
0.006140	1.907345	0.939955
0.006160	9.550872	0.940942
0.006180	0.391297	0.929101
0.006200	9.562056	0.924167
0.006220	0.200846	0.913312
0.006240	9.602845	0.911338
0.006260	0.201175	0.906733
0.006280	9.590345	0.895550
0.006300	0.200846	0.896536
0.006320	9.563043	0.878774
0.006340	0.201175	0.882392
0.006360	9.547582	0.863972
0.006380	0.201504	0.869235
0.006400	9.501859	0.854762
0.006420	0.201833	0.853446
0.006440	9.450873	0.846210
0.006460	0.201504	0.842263
0.006480	9.332123	0.837329
0.006500	0.201504	0.832724
0.006520	9.250216	0.826145
0.006540	0.201833	0.822527
0.006560	9.065349	0.817264
0.006580	0.202162	0.807067
0.006600	8.805484	0.803449
0.006620	0.202820	0.799173
0.006640	8.419963	0.798844
0.006660	0.202491	0.787331
0.006680	8.029508	0.789963
0.006700	0.203149	0.779437
0.006720	7.386100	0.780095
0.006740	0.199201	0.773516
0.006760	6.174946	0.768253
0.006780	9.630477	0.765622
0.006800	3.634902	0.758385
0.006820	9.732121	0.756740
0.006840	0.203478	0.752464
0.006860	10.505804	0.750491
0.006880	0.206109	0.743583
0.006900	10.634423	0.737005
0.006920	0.207096	0.737005
0.006940	10.548896	0.731742
0.006960	0.206109	0.729439
0.006980	10.459751	0.725821
0.007000	0.206109	0.721216
0.007020	10.369949	0.717598
0.007040	0.205122	0.716611
0.007060	10.259751	0.705756
0.007080	0.205780	0.718584
0.007100	10.173238	0.684376
0.007120	0.205780	0.719571
0.007140	10.125541	0.667271
0.007160	0.205780	0.719242
0.007180	9.962383	0.659048
0.007200	0.205451	0.716282
0.007220	9.715016	0.657074
0.007240	0.206109	0.704769
0.007260	9.664358	0.659048
0.007280	0.206109	0.686678
0.007300	9.256137	0.665955
0.007320	0.206767	0.672205
0.007340	8.892325	0.665626
0.007360	0.206438	0.660363
0.007380	8.416344	0.662337
0.007400	0.206438	0.657732
0.007420	7.457480	0.654114
