time,crank_v,pressure_v,state,rel_crank_ang,pressure_bar
0.01938,0.202491,-0.194201,nan,233.75,-1.9808502
0.0194,10.461396,-0.191569,nan,234.0625,-1.9540037999999997
0.01942,0.204464,-0.191898,nan,234.375,-1.9573596
0.01944,0.201175,-0.192556,nan,234.6875,-1.9640712
0.01946,10.259751,-0.190582,nan,235.0,-1.9439364
0.01948,10.407449,-0.19124,nan,235.3125,-1.9506479999999997
0.0195,0.201175,-0.190582,nan,235.625,-1.9439364
0.01952,9.996594,-0.192556,nan,235.9375,-1.9640712
0.01954,10.395607,-0.188938,nan,236.25,-1.9271675999999998
0.01956,0.202162,-0.191569,nan,236.5625,-1.9540037999999997
0.01958,8.654828,-0.190911,nan,236.875,-1.9472922
0.0196,10.37587,-0.18828,nan,237.1875,-1.920456
0.01962,0.20282,-0.188609,nan,237.5,-1.9238118
0.01964,3.9566,-0.187293,nan,237.8125,-1.9103885999999997
0.01966,10.355475,-0.189924,nan,238.125,-1.9372247999999999
0.01968,0.203149,-0.187622,nan,238.4375,-1.9137444
0.0197,0.201504,-0.18828,nan,238.75,-1.920456
0.01972,10.28212,-0.189924,nan,239.0625,-1.9372247999999999
0.01974,0.201175,-0.186306,nan,239.375,-1.9003211999999998
0.01976,0.201175,-0.187293,nan,239.6875,-1.9103885999999997
0.01978,10.161067,-0.186964,nan,240.0,-1.9070327999999999
0.0198,10.377514,-0.187293,nan,240.3125,-1.9103885999999997
0.01982,0.201833,-0.185648,nan,240.625,-1.8936096
0.01984,0.203478,-0.186306,nan,240.9375,-1.9003211999999998
0.01986,0.201504,-0.184662,nan,241.25,-1.8835524
0.01988,10.057449,-0.182688,nan,241.5625,-1.8634175999999998
0.0199,10.461725,-0.189596,nan,241.875,-1.9338791999999998
0.01992,10.489028,-0.184662,nan,242.1875,-1.8835524
0.01994,0.204135,-0.187951,nan,242.5,-1.9171002
0.01996,3.288206,-0.180057,nan,242.8125,-1.8365813999999998
0.01998,10.439686,-0.185648,nan,243.125,-1.8936096
0.02,0.202491,-0.179399,nan,243.4375,-1.8298698
0.02002,0.202162,-0.183346,nan,243.75,-1.8701292
0.02004,10.350541,-0.17907,nan,244.0625,-1.826514
0.02006,5.701276,-0.181043,nan,244.375,-1.8466386
0.02008,0.202491,-0.181701,nan,244.6875,-1.8533502
0.0201,10.226199,-0.181043,nan,245.0,-1.8466386
0.02012,10.457449,-0.181043,nan,245.3125,-1.8466386
0.02014,0.202491,-0.180714,nan,245.625,-1.8432828
0.02016,9.589359,-0.180057,nan,245.9375,-1.8365813999999998
0.02018,10.475212,-0.178741,nan,246.25,-1.8231582
0.0202,0.203806,-0.178741,nan,246.5625,-1.8231582
0.02022,7.489716,-0.178083,nan,246.875,-1.8164465999999997
0.02024,10.476857,-0.177425,nan,247.1875,-1.8097349999999999
0.02026,0.203478,-0.178412,nan,247.5,-1.8198023999999997
0.02028,0.202162,-0.177096,nan,247.8125,-1.8063791999999999
0.0203,10.489028,-0.176767,nan,248.125,-1.8030234
0.02032,0.205122,-0.17578,nan,248.4375,-1.7929559999999998
0.02034,0.202491,-0.175451,nan,248.75,-1.7896001999999998
0.02036,10.410738,-0.174465,nan,249.0625,-1.7795429999999999
0.02038,10.552515,-0.177096,nan,249.375,-1.8063791999999999
0.0204,0.202162,-0.173807,nan,249.6875,-1.7728313999999998
0.02042,10.167975,-0.173149,nan,250.0,-1.7661197999999998
0.02044,10.550541,-0.173149,nan,250.3125,-1.7661197999999998
0.02046,0.20282,-0.170846,nan,250.625,-1.7426291999999999
0.02048,9.321268,-0.171504,nan,250.9375,-1.7493407999999997
0.0205,10.63837,-0.171833,nan,251.25,-1.7526966
0.02052,0.205451,-0.171175,nan,251.5625,-1.745985
0.02054,5.552925,-0.171175,nan,251.875,-1.745985
0.02056,10.651857,-0.16986,nan,252.1875,-1.732572
0.02058,0.201175,-0.174794,nan,252.5,-1.7828988
0.0206,0.203806,-0.167557,nan,252.8125,-1.7090814
0.02062,10.670607,-0.182359,nan,253.125,-1.8600617999999998
0.02064,0.206109,-0.151111,nan,253.4375,-1.5413321999999998
0.02066,0.203478,-0.187951,nan,253.75,-1.9171002
0.02068,10.485409,-0.143874,nan,254.0625,-1.4675148
0.0207,10.724884,-0.190253,nan,254.375,-1.9405805999999999
0.02072,0.203806,-0.148479,nan,254.6875,-1.5144857999999999
0.02074,10.049225,-0.174794,nan,255.0,-1.7828988
0.02076,10.708436,-0.152097,nan,255.3125,-1.5513894
0.02078,0.203478,-0.172491,nan,255.625,-1.7594082
0.0208,8.846602,-0.167557,nan,255.9375,-1.7090814
0.02082,10.645278,-0.153084,nan,256.25,-1.5614568
0.02084,0.203478,-0.177096,nan,256.5625,-1.8063791999999999
0.02086,3.177026,-0.160978,nan,256.875,-1.6419756
0.02088,10.594291,-0.167557,nan,257.1875,-1.7090814
0.0209,0.204793,-0.160978,nan,257.5,-1.6419756
0.02092,0.203149,-0.167557,nan,257.8125,-1.7090814
0.02094,10.530146,-0.160321,nan,258.125,-1.6352741999999998
0.02096,0.205451,-0.161636,nan,258.4375,-1.6486872
0.02098,0.203478,-0.160978,nan,258.75,-1.6419756
0.021,10.405804,-0.153084,nan,259.0625,-1.5614568
0.02102,10.602515,-0.152097,nan,259.375,-1.5513894
0.02104,0.202491,-0.156045,nan,259.6875,-1.5916589999999997
0.02106,9.904489,-0.159005,nan,260.0,-1.621851
0.02108,10.585738,-0.149466,nan,260.3125,-1.5245531999999997
0.0211,0.203149,-0.172162,nan,260.625,-1.7560524
0.02112,8.176874,-0.144861,nan,260.9375,-1.4775821999999998
0.02114,10.526199,-0.162952,nan,261.25,-1.6621104
0.02116,0.203806,-0.151111,nan,261.5625,-1.5413321999999998
0.02118,0.202491,-0.149137,nan,261.875,-1.5211973999999997
0.0212,10.461067,-0.153742,nan,262.1875,-1.5681683999999998
0.02122,0.204793,-0.142558,nan,262.5,-1.4540915999999997
0.02124,0.202491,-0.155058,nan,262.8125,-1.5815915999999999
0.02126,10.355475,-0.147492,nan,263.125,-1.5044184
0.02128,10.422251,-0.153742,nan,263.4375,-1.5681683999999998
0.0213,0.201833,-0.149466,nan,263.75,-1.5245531999999997
0.02132,9.948239,-0.147163,nan,264.0625,-1.5010625999999998
0.02134,10.327185,-0.151111,nan,264.375,-1.5413321999999998
0.02136,0.201833,-0.142887,nan,264.6875,-1.4574473999999997
0.02138,8.973245,-0.147821,nan,265.0,-1.5077742
0.0214,10.295278,-0.136309,nan,265.3125,-1.3903518000000001
0.02142,0.200517,-0.1544,nan,265.625,-1.57488
0.02144,4.824331,-0.138282,nan,265.9375,-1.4104763999999999
0.02146,10.255146,-0.145519,nan,266.25,-1.4842937999999999
0.02148,0.20282,-0.136966,nan,266.5625,-1.3970532
0.0215,0.200846,-0.142558,nan,266.875,-1.4540915999999997
0.02152,10.194291,-0.138282,nan,267.1875,-1.4104763999999999
0.02154,0.203149,-0.136966,nan,267.5,-1.3970532
0.02156,0.201833,-0.143545,nan,267.8125,-1.464159
0.02158,10.054159,-0.135651,nan,268.125,-1.3836401999999999
0.0216,10.243633,-0.141572,nan,268.4375,-1.4440343999999998
0.02162,0.200846,-0.13598,nan,268.75,-1.386996
0.02164,9.700213,-0.137624,nan,269.0625,-1.4037647999999998
0.02166,10.211396,-0.132361,nan,269.375,-1.3500822
0.02168,0.201175,-0.133348,nan,269.6875,-1.3601495999999997
0.0217,7.823591,-0.130059,nan,270.0,-1.3266018
0.02172,10.166988,-0.132033,nan,270.3125,-1.3467366
0.02174,0.202162,-0.13269,nan,270.625,-1.353438
0.02176,0.717927,-0.130059,nan,270.9375,-1.3266018
0.02178,10.118633,-0.131375,nan,271.25,-1.3400249999999998
0.0218,0.20282,-0.124796,nan,271.5625,-1.2729192
0.02182,0.200517,-0.12677,nan,271.875,-1.293054
0.02184,10.039028,-0.126441,nan,272.1875,-1.2896982
0.02186,10.140014,-0.123809,nan,272.5,-1.2628518
0.02188,0.200846,-0.124138,nan,272.8125,-1.2662076
0.0219,9.825213,-0.123809,nan,273.125,-1.2628518
0.02192,10.117646,-0.124796,nan,273.4375,-1.2729192
0.02194,0.201504,-0.115915,nan,273.75,-1.1823329999999999
0.02196,8.839036,-0.124467,nan,274.0625,-1.2695633999999998
0.02198,10.090015,-0.117231,nan,274.375,-1.1957562
0.022,0.200846,-0.118217,nan,274.6875,-1.2058134
0.02202,6.274614,-0.114928,nan,275.0,-1.1722656
0.02204,10.050541,-0.116573,nan,275.3125,-1.1890446
0.02206,0.200846,-0.116244,nan,275.625,-1.1856887999999999
0.02208,0.198872,-0.114599,nan,275.9375,-1.1689098
0.0221,9.996594,-0.112955,nan,276.25,-1.1521409999999999
0.02212,0.202491,-0.111968,nan,276.5625,-1.1420735999999998
0.02214,0.200188,-0.110981,nan,276.875,-1.1320062
0.02216,9.907449,-0.105718,nan,277.1875,-1.0783236
0.02218,10.051857,-0.107034,nan,277.5,-1.0917468
0.0222,0.19953,-0.104402,nan,277.8125,-1.0649004
0.02222,9.653174,-0.106047,nan,278.125,-1.0816793999999998
0.02224,10.021594,-0.103087,nan,278.4375,-1.0514873999999998
0.02226,0.199859,-0.106047,nan,278.75,-1.0816793999999998
0.02228,8.664367,-0.100455,nan,279.0625,-1.024641
0.0223,10.008436,-0.101771,nan,279.375,-1.0380642
0.02232,0.200517,-0.099468,nan,279.6875,-1.0145735999999999
0.02234,4.453292,-0.09585,nan,280.0,-0.9776699999999999
0.02236,9.97916,-0.097824,nan,280.3125,-0.9978047999999998
0.02238,0.200517,-0.092561,nan,280.625,-0.9441222
0.0224,0.198872,-0.095521,nan,280.9375,-0.9743141999999999
0.02242,9.95416,-0.091903,nan,281.25,-0.9374105999999999
0.02244,0.69852,-0.093219,nan,281.5625,-0.9508338
0.02246,0.197886,-0.090916,nan,281.875,-0.9273431999999999
0.02248,9.932778,-0.0896,nan,282.1875,-0.91392
0.0225,10.161725,-0.090258,nan,282.5,-0.9206316
0.02252,0.201175,-0.083351,nan,282.8125,-0.8501801999999998
0.02254,9.557451,-0.084337,nan,283.125,-0.8602373999999999
0.02256,10.164685,-0.082035,nan,283.4375,-0.8367569999999999
0.02258,0.200846,-0.084009,nan,283.75,-0.8568918
0.0226,7.914708,-0.083022,nan,284.0625,-0.8468243999999999
0.02262,10.143962,-0.076443,nan,284.375,-0.7797185999999999
0.02264,0.201504,-0.081048,nan,284.6875,-0.8266895999999999
0.02266,1.178431,-0.075785,nan,285.0,-0.773007
0.02268,10.129159,-0.07447,nan,285.3125,-0.7595939999999999
0.0227,0.202162,-0.07447,nan,285.625,-0.7595939999999999
0.02272,0.200517,-0.07118,nan,285.9375,-0.7260359999999999
0.02274,10.081133,-0.071838,nan,286.25,-0.7327475999999999
0.02276,0.385048,-0.065259,nan,286.5625,-0.6656418
0.02278,0.201175,-0.070193,nan,286.875,-0.7159686
0.0228,9.905804,-0.063944,nan,287.1875,-0.6522287999999999
0.02282,10.164357,-0.067891,nan,287.5,-0.6924882
0.02284,0.200846,-0.063615,nan,287.8125,-0.648873
0.02286,9.290018,-0.059997,nan,288.125,-0.6119694
0.02288,10.147251,-0.059997,nan,288.4375,-0.6119694
0.0229,0.201175,-0.057365,nan,288.75,-0.585123
0.02292,7.821946,-0.055063,nan,289.0625,-0.5616426
0.02294,10.128172,-0.053418,nan,289.375,-0.5448636
0.02296,0.201504,-0.051444,nan,289.6875,-0.5247287999999999
0.02298,0.200517,-0.049142,nan,290.0,-0.5012483999999999
0.023,10.099554,-0.0498,nan,290.3125,-0.50796
0.02302,0.201504,-0.045195,nan,290.625,-0.460989
0.02304,0.200846,-0.041576,nan,290.9375,-0.4240752
0.02306,10.020278,-0.042892,nan,291.25,-0.43749839999999995
0.02308,9.867976,-0.04059,nan,291.5625,-0.414018
0.0231,0.200517,-0.037629,nan,291.875,-0.3838158
0.02312,9.791002,-0.038945,nan,292.1875,-0.39723899999999995
0.02314,10.126199,-0.03434,nan,292.5,-0.350268
0.02316,0.200517,-0.034011,nan,292.8125,-0.34691219999999995
0.02318,9.173572,-0.030393,nan,293.125,-0.31000859999999997
0.0232,10.118304,-0.028419,nan,293.4375,-0.28987379999999996
0.02322,0.199859,-0.024472,nan,293.75,-0.2496144
0.02324,6.620986,-0.025788,nan,294.0625,-0.2630376
0.02326,10.008765,-0.021512,nan,294.375,-0.2194224
0.02328,0.200846,-0.024801,nan,294.6875,-0.2529702
0.0233,0.199201,-0.016907,nan,295.0,-0.17245139999999998
0.02332,9.938699,-0.01888,nan,295.3125,-0.192576
0.02334,0.197886,-0.011973,nan,295.625,-0.12212459999999999
0.02336,0.199859,-0.013288,nan,295.9375,-0.13553759999999998
0.02338,9.815673,-0.011644,nan,296.25,-0.1187688
0.0234,9.967975,-0.005723,nan,296.5625,-0.05837459999999999
0.02342,0.19953,-0.007039,nan,296.875,-0.0717978
0.02344,9.537385,-0.003091,nan,297.1875,-0.0315282
0.02346,9.915673,0.000198,nan,297.5,0.0020196
0.02348,0.19953,0.001185,nan,297.8125,0.012087
0.0235,8.627197,0.001514,nan,298.125,0.015442799999999998
0.02352,9.856134,0.011053,nan,298.4375,0.1127406
0.02354,0.198872,0.006448,nan,298.75,0.0657696
0.02356,5.352932,0.016644,nan,299.0625,0.16976879999999997
0.02358,9.834752,0.013355,nan,299.375,0.136221
0.0236,0.200188,0.016316,nan,299.6875,0.1664232
0.02362,0.198544,0.022236,nan,300.0,0.22680719999999996
0.02364,9.762384,0.02125,nan,300.3125,0.21675
0.02366,0.200517,0.026512,nan,300.625,0.2704224
0.02368,0.198544,0.026183,nan,300.9375,0.2670666
0.0237,0.198215,0.03342,nan,301.25,0.34088399999999996
0.02372,0.198544,0.031775,nan,301.5625,0.324105
0.02374,9.655477,0.038025,nan,301.875,0.387855
0.02376,9.798897,0.040328,nan,302.1875,0.4113456
0.02378,9.833436,0.043288,nan,302.5,0.4415376
0.0238,0.198872,0.045919,nan,302.8125,0.4683738
0.02382,8.634762,0.050853,nan,303.125,0.5187006
0.02384,9.762713,0.052169,nan,303.4375,0.5321237999999999
0.02386,0.198872,0.054143,nan,303.75,0.5522585999999999
0.02388,4.442108,0.057103,nan,304.0625,0.5824505999999999
0.0239,9.722581,0.063682,nan,304.375,0.6495564
0.02392,0.199859,0.066971,nan,304.6875,0.6831041999999999
0.02394,0.197557,0.066971,nan,305.0,0.6831041999999999
0.02396,9.655148,0.073221,nan,305.3125,0.7468541999999999
0.02398,0.19953,0.073221,nan,305.625,0.7468541999999999
0.024,0.197228,0.082431,nan,305.9375,0.8407962
0.02402,9.507451,0.081444,nan,306.25,0.8307287999999999
0.02404,9.710739,0.085062,nan,306.5625,0.8676324
0.02406,0.197886,0.08868,nan,306.875,0.9045359999999999
0.02408,9.091007,0.092957,nan,307.1875,0.9481613999999999
0.0241,9.688042,0.097233,nan,307.5,0.9917765999999999
0.02412,0.197886,0.098877,nan,307.8125,1.0085454
0.02414,7.612411,0.103811,nan,308.125,1.0588722
0.02416,9.655806,0.106443,nan,308.4375,1.0857185999999999
0.02418,0.198215,0.113679,nan,308.75,1.1595258
0.0242,0.599182,0.113021,nan,309.0625,1.1528142
0.02422,9.621924,0.118613,nan,309.375,1.2098525999999998
0.02424,0.198544,0.121903,nan,309.6875,1.2434105999999998
0.02426,0.197886,0.127165,nan,310.0,1.297083
0.02428,9.552846,0.12881,nan,310.3125,1.313862
0.0243,6.119026,0.136376,nan,310.625,1.3910352
0.02432,0.197557,0.141638,nan,310.9375,1.4447075999999996
0.02434,9.356136,0.143612,nan,311.25,1.4648423999999998
0.02436,9.6387,0.149204,nan,311.5625,1.5218808
0.02438,0.197557,0.152164,nan,311.875,1.5520728
0.0244,8.83772,0.157756,nan,312.1875,1.6091111999999999
0.02442,9.622582,0.162361,nan,312.5,1.6560822
0.02444,0.197886,0.164664,nan,312.8125,1.6795727999999999
0.02446,7.119658,0.169598,nan,313.125,1.7298995999999998
0.02448,9.612714,0.175189,nan,313.4375,1.7869278
0.0245,0.196899,0.179466,nan,313.75,1.8305531999999998
0.02452,0.197886,0.181439,nan,314.0625,1.8506777999999997
0.02454,9.592319,0.192294,nan,314.375,1.9613987999999998
0.02456,0.19953,0.191965,nan,314.6875,1.9580429999999998
0.02458,0.198544,0.199201,nan,315.0,2.0318501999999996
0.0246,9.544951,0.20282,nan,315.3125,2.068764
0.02462,9.667977,0.212688,nan,315.625,2.1694175999999996
0.02464,0.197557,0.212688,nan,315.9375,2.1694175999999996
0.02466,9.37357,0.222227,nan,316.25,2.2667154
0.02468,9.684424,0.222556,nan,316.5625,2.2700712
0.0247,0.199859,0.232423,nan,316.875,2.3707146
0.02472,8.829826,0.235713,nan,317.1875,2.4042726
0.02474,9.812384,0.240647,nan,317.5,2.4545993999999998
0.02476,0.198872,0.245252,nan,317.8125,2.5015704
0.02478,6.7996,0.252488,nan,318.125,2.5753776
0.0248,9.802186,0.257422,nan,318.4375,2.6257043999999996
0.02482,0.199201,0.263343,nan,318.75,2.6860986
0.02484,0.19953,0.27058,nan,319.0625,2.7599159999999996
0.02486,9.801857,0.277487,nan,319.375,2.8303673999999996
0.02488,0.201175,0.280447,nan,319.6875,2.8605593999999996
0.0249,0.198872,0.287684,nan,320.0,2.9343768
0.02492,9.708437,0.292947,nan,320.3125,2.9880594
0.02494,9.851199,0.301499,nan,320.625,3.0752897999999997
0.02496,0.203806,0.305775,nan,320.9375,3.118905
0.02498,9.490346,0.313999,nan,321.25,3.2027897999999997
0.025,9.843963,0.321564,nan,321.5625,3.2799528
0.02502,0.198215,0.328143,nan,321.875,3.3470586
0.02504,8.778181,0.332748,nan,322.1875,3.3940295999999996
0.02506,9.830805,0.340971,nan,322.5,3.4779042000000002
0.02508,0.19953,0.344918,nan,322.8125,3.5181636
0.0251,6.420005,0.353799,nan,323.125,3.6087497999999996
0.02512,9.823239,0.361694,nan,323.4375,3.6892788
0.02514,0.200188,0.367943,nan,323.75,3.7530186
0.02516,0.198215,0.377153,nan,324.0625,3.8469606
0.02518,9.803831,0.380443,nan,324.375,3.8805185999999994
0.0252,0.201175,0.390968,nan,324.6875,3.9878735999999995
0.02522,0.198872,0.395574,nan,325.0,4.0348548
0.02524,9.74166,0.408402,nan,325.3125,4.1657003999999995
0.02526,9.867318,0.410047,nan,325.625,4.1824794
0.02528,0.198544,0.424848,nan,325.9375,4.3334496
0.0253,9.474557,0.425835,nan,326.25,4.343517
0.02532,9.852515,0.440966,nan,326.5625,4.4978532
0.02534,0.199201,0.438664,nan,326.875,4.474372799999999
0.02536,8.484764,0.452479,nan,327.1875,4.6152858
0.02538,9.841331,0.458071,nan,327.5,4.672324199999999
0.0254,0.200188,0.470241,nan,327.8125,4.7964582
0.02542,4.877948,0.477806,nan,328.125,4.8736212
0.02544,9.858107,0.487345,nan,328.4375,4.970918999999999
0.02546,0.199859,0.497871,nan,328.75,5.0782842
0.02548,0.198215,0.503792,nan,329.0625,5.1386784
0.0255,9.695937,0.513002,nan,329.375,5.232620399999999
0.02552,0.199859,0.522212,nan,329.6875,5.326562399999999
0.02554,0.198544,0.531422,nan,330.0,5.420504399999999
0.02556,9.593964,0.540303,nan,330.3125,5.511090599999999
0.02558,9.754818,0.551816,nan,330.625,5.628523199999999
0.0256,0.198215,0.557737,nan,330.9375,5.6889174
0.02562,9.430149,0.571552,nan,331.25,5.829830399999999
0.02564,9.773568,0.573197,nan,331.5625,5.846609399999999
0.02566,0.198872,0.588327,nan,331.875,6.0009354
0.02568,8.567987,0.595893,nan,332.1875,6.078108599999999
0.0257,9.765344,0.609379,nan,332.5,6.2156658
0.02572,0.198872,0.617273,nan,332.8125,6.296184599999999
0.02574,5.28221,0.629444,nan,333.125,6.420328799999999
0.02576,9.718634,0.638983,nan,333.4375,6.517626599999999
0.02578,0.198544,0.645562,nan,333.75,6.584732399999999
0.0258,0.197886,0.656745,nan,334.0625,6.698799
0.02582,9.62324,0.663982,nan,334.375,6.7726163999999995
0.02584,0.200517,0.674836,nan,334.6875,6.883327199999999
0.02586,0.197886,0.689309,nan,335.0,7.030951799999999
0.02588,9.50482,0.697862,nan,335.3125,7.118192399999999
0.0259,9.6262,0.713979,nan,335.625,7.2825858
0.02592,0.197228,0.724834,nan,335.9375,7.3933067999999995
0.02594,9.207453,0.73536,nan,336.25,7.500672
0.02596,9.618635,0.739307,nan,336.5625,7.5409314
0.02598,0.199201,0.755096,nan,336.875,7.701979199999999
0.026,7.914708,0.762661,nan,337.1875,7.7791422
0.02602,9.566003,0.777463,nan,337.5,7.9301226
0.02604,0.197557,0.79062,nan,337.8125,8.064324
0.02606,4.325994,0.801146,nan,338.125,8.1716892
0.02608,9.508109,0.81529,nan,338.4375,8.315957999999998
0.0261,0.198215,0.824829,nan,338.75,8.4132558
0.02612,0.196899,0.834697,nan,339.0625,8.5139094
0.02614,9.446925,0.84621,nan,339.375,8.631342
0.02616,0.197557,0.859038,nan,339.6875,8.762187599999999
0.02618,0.196241,0.872524,nan,340.0,8.899744799999999
0.0262,9.274558,0.880419,nan,340.3125,8.980273799999999
0.02622,9.438702,0.894234,nan,340.625,9.121186799999998
0.02624,0.196241,0.90476,nan,340.9375,9.228551999999999
0.02626,8.824234,0.919891,nan,341.25,9.3828882
0.02628,9.415675,0.930088,nan,341.5625,9.486897599999999
0.0263,0.19657,0.944232,nan,341.875,9.6311664
0.02632,7.729514,0.956402,nan,342.1875,9.7553004
0.02634,9.361728,0.966928,nan,342.5,9.8626656
0.02636,0.19657,0.980085,nan,342.8125,9.996867
0.02638,1.977736,0.988966,nan,343.125,10.087453199999999
0.0264,9.321597,1.006071,nan,343.4375,10.2619242
0.02642,0.197557,1.015939,nan,343.75,10.362577799999999
0.02644,0.195912,1.029096,nan,344.0625,10.496779199999999
0.02646,9.258769,1.040938,nan,344.375,10.6175676
0.02648,0.640299,1.053108,nan,344.6875,10.741701599999999
0.0265,0.194596,1.064621,nan,345.0,10.8591342
0.02652,9.116007,1.07712,nan,345.3125,10.986624
0.02654,9.334426,1.088962,nan,345.625,11.1074124
0.02656,0.196241,1.102119,nan,345.9375,11.2416138
0.02658,8.560092,1.113632,nan,346.25,11.359046399999999
0.0266,9.304163,1.127776,nan,346.5625,11.503315199999998
0.02662,0.195912,1.141591,nan,346.875,11.644228199999999
0.02664,6.896637,1.15113,nan,347.1875,11.741525999999999
0.02666,9.278834,1.164287,nan,347.5,11.8757274
0.02668,0.19657,1.174484,nan,347.8125,11.9797368
0.0267,0.872196,1.186325,nan,348.125,12.100515
0.02672,9.242979,1.195536,nan,348.4375,12.194467199999998
0.02674,0.197228,1.208035,nan,348.75,12.321957
0.02676,0.19657,1.221192,nan,349.0625,12.4561584
0.02678,9.185414,1.232376,nan,349.375,12.570235199999999
0.0268,9.306137,1.245204,nan,349.6875,12.7010808
0.02682,0.197886,1.254743,nan,350.0,12.798378599999998
0.02684,10.272909,1.26823,nan,350.3125,12.935946
0.02686,10.677844,1.278098,nan,350.625,13.036599599999999
0.02688,0.203478,1.28961,nan,350.9375,13.154021999999998
0.0269,9.705147,1.296518,nan,351.25,13.2244836
0.02692,10.667318,1.309675,nan,351.5625,13.358684999999998
0.02694,0.202162,1.320201,nan,351.875,13.466050199999998
0.02696,7.481492,1.330069,nan,352.1875,13.566703799999999
0.02698,10.547909,1.339608,nan,352.5,13.664001599999999
0.027,0.204135,1.350134,nan,352.8125,13.7713668
0.02702,0.203478,1.363291,nan,353.125,13.9055682
0.02704,10.645278,1.369212,nan,353.4375,13.9659624
0.02706,0.20578,1.378751,nan,353.75,14.0632602
0.02708,0.203806,1.389605,nan,354.0625,14.173970999999998
0.0271,10.511067,1.398816,nan,354.375,14.2679232
0.02712,10.668962,1.408684,nan,354.6875,14.3685768
0.02714,0.204135,1.417236,nan,355.0,14.455807199999999
0.02716,10.30383,1.427433,nan,355.3125,14.559816599999998
0.02718,10.652186,1.434011,nan,355.625,14.626912199999998
0.0272,0.203478,1.444537,nan,355.9375,14.734277399999998
0.02722,9.594293,1.45276,nan,356.25,14.818152
0.02724,10.602186,1.461971,nan,356.5625,14.912104199999998
0.02726,0.203478,1.473483,nan,356.875,15.0295266
0.02728,7.245313,1.481049,nan,357.1875,15.1066998
0.0273,10.625541,1.490917,nan,357.5,15.207353399999999
0.02732,0.204793,1.5021,nan,357.8125,15.321419999999998
0.02734,0.203149,1.510324,nan,358.125,15.4053048
0.02736,10.59791,1.52052,nan,358.4375,15.509304
0.02738,0.206109,1.531046,nan,358.75,15.616669199999999
0.0274,0.199859,1.541572,nan,359.0625,15.724034399999999
0.02742,10.581791,1.553743,nan,359.375,15.8481786
0.02744,0.278145,1.562624,nan,359.6875,15.9387648
0.02746,0.205122,1.574794,tc_360,360.0,16.0628988
0.02748,0.203478,1.587952,nan,360.3122289679098,16.1971104
0.0275,0.204135,1.600451,nan,360.6244579358196,16.3246002
0.02752,0.205122,1.614266,nan,360.93668690372937,16.4655132
0.02754,0.204464,1.626108,nan,361.24891587163916,16.5863016
0.02756,0.203806,1.641896,nan,361.561144839549,16.7473392
0.02758,0.203149,1.656698,nan,361.8733738074588,16.898319599999997
0.0276,0.203149,1.672487,nan,362.1856027753686,17.0593674
0.02762,10.642975,1.689592,nan,362.49783174327837,17.2338384
0.02764,10.733765,1.707354,nan,362.8100607111882,17.415010799999997
0.02766,10.737384,1.72084,nan,363.122289679098,17.552567999999997
0.02768,10.741331,1.741563,nan,363.4345186470078,17.7639426
0.0277,10.739686,1.760312,nan,363.7467476149176,17.955182399999998
0.02772,0.203806,1.780377,nan,364.05897658282737,18.1598454
0.02774,10.552844,1.805047,nan,364.3712055507372,18.4114794
0.02776,10.690673,1.824454,nan,364.683434518647,18.6094308
0.02778,0.201833,1.848137,nan,364.9956634865568,18.850997399999997
0.0278,10.048567,1.870176,nan,365.3078924544666,19.075795199999998
0.02782,10.56008,1.891885,nan,365.62012142237637,19.297227
0.02784,0.203806,1.916884,nan,365.9323503902862,19.5522168
0.02786,8.931469,1.943856,nan,366.244579358196,19.8273312
0.02788,10.523238,1.971816,nan,366.5568083261058,20.1125232
0.0279,0.203149,1.997143,nan,366.8690372940156,20.3708586
0.02792,3.877327,2.029708,nan,367.1812662619254,20.703021599999996
0.02794,10.501857,2.057338,nan,367.4934952298352,20.9848476
0.02796,0.203149,2.08464,nan,367.805724197745,21.263327999999998
0.02798,0.202491,2.115888,nan,368.1179531656548,21.5820576
0.028,10.459093,2.150097,nan,368.4301821335646,21.9309894
0.02802,0.205122,2.184635,nan,368.7424111014744,22.283277
0.02804,0.201833,2.218515,nan,369.0546400693842,22.628853
0.02806,10.335738,2.257,nan,369.366869037294,23.0214
0.02808,10.527844,2.295156,nan,369.6790980052038,23.4105912
0.0281,0.203478,2.331997,nan,369.9913269731136,23.786369399999998
0.02812,9.985738,2.370153,nan,370.3035559410234,24.1755606
0.02814,10.510409,2.40502,nan,370.6157849089332,24.531204
0.02816,0.202491,2.444163,nan,370.928013876843,24.9304626
0.02818,8.523251,2.481332,nan,371.2402428447528,25.3095864
0.0282,10.495607,2.520804,nan,371.5524718126626,25.712200799999998
0.02822,0.20282,2.557316,nan,371.8647007805724,26.0846232
0.02824,2.064246,2.594156,nan,372.1769297484822,26.460391199999997
0.02826,10.429159,2.625076,nan,372.489158716392,26.775775199999998
0.02828,0.203806,2.660272,nan,372.8013876843018,27.134774399999998
0.0283,0.200188,2.693165,nan,373.1136166522116,27.470283
0.02832,10.323238,2.734611,nan,373.4258456201214,27.8930322
0.02834,4.257247,2.768491,nan,373.7380745880312,28.238608199999998
0.02836,0.201504,2.800727,nan,374.050303555941,28.5674154
0.02838,10.131791,2.840856,nan,374.3625325238508,28.9767312
0.0284,10.372909,2.872105,nan,374.6747614917606,29.295470999999996
