time,crank_v,pressure_v,state,rel_crank_ang,pressure_bar
0.00518,0.201175,1.48993,nan,425.4986522911051,15.197285999999998
0.0052,9.011732,1.476115,nan,425.98382749326146,15.056372999999999
0.00522,0.202162,1.457365,nan,426.46900269541777,14.865122999999999
0.00524,8.669959,1.439932,nan,426.95417789757414,14.687306399999999
0.00526,0.202491,1.414933,nan,427.43935309973045,14.432316599999998
0.00528,8.250228,1.403092,nan,427.92452830188677,14.3115384
0.0053,0.202162,1.386316,nan,428.40970350404314,14.1404232
0.00532,7.788065,1.375461,nan,428.89487870619945,14.0297022
0.00534,0.198215,1.361975,nan,429.38005390835576,13.892144999999998
0.00536,6.687761,1.348489,nan,429.86522911051213,13.7545878
0.00538,1.051134,1.336647,nan,430.35040431266845,13.633799399999997
0.0054,5.501282,1.315267,nan,430.83557951482476,13.4157234
0.00542,9.664029,1.30803,nan,431.3207547169811,13.341906
0.00544,4.462173,1.286979,nan,431.80592991913744,13.1271858
0.00546,9.669292,1.275795,nan,432.2911051212938,13.013109
0.00548,1.549467,1.262638,nan,432.7762803234501,12.878907599999998
0.0055,9.633437,1.250467,nan,433.26145552560644,12.7547634
0.00552,0.200846,1.239941,nan,433.7466307277628,12.6473982
0.00554,9.614029,1.231718,nan,434.2318059299191,12.5635236
0.00556,0.200846,1.219877,nan,434.7169811320755,12.4427454
0.00558,9.607451,1.203101,nan,435.2021563342318,12.271630199999999
0.0056,0.201175,1.193891,nan,435.6873315363881,12.177688199999999
0.00562,9.550543,1.176458,nan,436.1725067385445,11.999871599999999
0.00564,0.200846,1.164616,nan,436.6576819407008,11.8790832
0.00566,9.50482,1.154419,nan,437.1428571428571,11.7750738
0.00568,0.201175,1.152445,nan,437.6280323450135,11.754938999999998
0.0057,9.451201,1.13567,nan,438.1132075471698,11.583834
0.00572,0.200846,1.125802,nan,438.5983827493261,11.483180399999998
0.00574,9.396268,1.114618,nan,439.0835579514825,11.3691036
0.00576,0.200517,1.110013,nan,439.5687331536388,11.322132599999998
0.00578,9.316334,1.096198,nan,440.05390835579516,11.181219599999999
0.0058,0.200517,1.085014,nan,440.53908355795147,11.0671428
0.00582,9.221598,1.076133,nan,441.0242587601078,10.976556599999999
0.00584,0.200846,1.062318,nan,441.50943396226415,10.835643600000001
0.00586,9.09331,1.05574,nan,441.99460916442047,10.768548
0.00588,0.201175,1.047845,nan,442.47978436657684,10.688018999999999
0.0059,8.894956,1.045543,nan,442.96495956873315,10.664538599999998
0.00592,0.201833,1.03403,nan,443.45013477088946,10.547106
0.00594,8.658446,1.022188,nan,443.93530997304583,10.4263176
0.00596,0.202162,1.016268,nan,444.42048517520215,10.365933599999998
0.00598,8.285425,1.004097,nan,444.90566037735846,10.2417894
0.006,0.20282,0.995874,nan,445.3908355795148,10.1579148
0.00602,7.736092,0.992585,nan,445.87601078167114,10.124367
0.00604,0.202162,0.978112,nan,446.36118598382745,9.9767424
0.00606,6.850257,0.977454,nan,446.8463611859838,9.9700308
0.00608,0.302157,0.962981,nan,447.33153638814014,9.8224062
0.0061,5.32234,0.953771,nan,447.8167115902965,9.7284642
0.00612,9.545609,0.956073,nan,448.3018867924528,9.751944599999998
0.00614,1.907345,0.939955,nan,448.78706199460913,9.587541
0.00616,9.550872,0.940942,nan,449.2722371967655,9.597608399999999
0.00618,0.391297,0.929101,nan,449.7574123989218,9.476830199999998
0.0062,9.562056,0.924167,nan,450.2425876010782,9.4265034
0.00622,0.200846,0.913312,nan,450.7277628032345,9.3157824
0.00624,9.602845,0.911338,nan,451.2129380053908,9.295647599999999
0.00626,0.201175,0.906733,nan,451.6981132075472,9.2486766
0.00628,9.590345,0.89555,nan,452.1832884097035,9.134609999999999
0.0063,0.200846,0.896536,nan,452.6684636118598,9.144667199999999
0.00632,9.563043,0.878774,nan,453.1536388140162,8.9634948
0.00634,0.201175,0.882392,nan,453.6388140161725,9.000398399999998
0.00636,9.547582,0.863972,nan,454.1239892183288,8.8125144
0.00638,0.201504,0.869235,nan,454.6091644204852,8.866197
0.0064,9.501859,0.854762,nan,455.0943396226415,8.7185724
0.00642,0.201833,0.853446,nan,455.57951482479785,8.7051492
0.00644,9.450873,0.84621,nan,456.06469002695417,8.631342
0.00646,0.201504,0.842263,nan,456.5498652291105,8.5910826
0.00648,9.332123,0.837329,nan,457.03504043126685,8.5407558
0.0065,0.201504,0.832724,nan,457.52021563342316,8.4937848
0.00652,9.250216,0.826145,nan,458.00539083557953,8.426679
0.00654,0.201833,0.822527,nan,458.49056603773585,8.3897754
0.00656,9.065349,0.817264,nan,458.97574123989216,8.3360928
0.00658,0.202162,0.807067,nan,459.46091644204853,8.232083399999999
0.0066,8.805484,0.803449,nan,459.94609164420484,8.195179799999998
0.00662,0.20282,0.799173,nan,460.43126684636115,8.1515646
0.00664,8.419963,0.798844,nan,460.9164420485175,8.148208799999999
0.00666,0.202491,0.787331,nan,461.40161725067384,8.0307762
0.00668,8.029508,0.789963,nan,461.88679245283015,8.057622599999998
0.0067,0.203149,0.779437,nan,462.3719676549865,7.9502574
0.00672,7.3861,0.780095,nan,462.85714285714283,7.956968999999999
0.00674,0.199201,0.773516,nan,463.3423180592992,7.889863199999999
0.00676,6.174946,0.768253,nan,463.8274932614555,7.836180599999999
0.00678,9.630477,0.765622,nan,464.3126684636119,7.8093444
0.0068,3.634902,0.758385,nan,464.7978436657682,7.735526999999999
0.00682,9.732121,0.75674,nan,465.2830188679245,7.718747999999999
0.00684,0.203478,0.752464,nan,465.7681940700809,7.6751328
0.00686,10.505804,0.750491,nan,466.2533692722372,7.655008199999999
0.00688,0.206109,0.743583,nan,466.7385444743935,7.5845465999999995
0.0069,10.634423,0.737005,nan,467.2237196765499,7.517450999999999
0.00692,0.207096,0.737005,nan,467.7088948787062,7.517450999999999
0.00694,10.548896,0.731742,nan,468.1940700808625,7.463768399999999
0.00696,0.206109,0.729439,nan,468.6792452830189,7.440277799999999
0.00698,10.459751,0.725821,nan,469.1644204851752,7.4033742
0.007,0.206109,0.721216,nan,469.6495956873315,7.356403199999999
0.00702,10.369949,0.717598,nan,470.13477088948787,7.319499599999999
0.00704,0.205122,0.716611,nan,470.6199460916442,7.3094322
0.00706,10.259751,0.705756,nan,471.1051212938005,7.1987112
0.00708,0.20578,0.718584,nan,471.59029649595686,7.3295568
0.0071,10.173238,0.684376,nan,472.07547169811323,6.980635199999999
0.00712,0.20578,0.719571,nan,472.56064690026955,7.339624199999999
0.00714,10.125541,0.667271,nan,473.04582210242586,6.806164199999999
0.00716,0.20578,0.719242,nan,473.53099730458223,7.3362684
0.00718,9.962383,0.659048,nan,474.01617250673854,6.722289599999999
0.0072,0.205451,0.716282,nan,474.50134770889485,7.306076399999999
0.00722,9.715016,0.657074,nan,474.9865229110512,6.7021548
0.00724,0.206109,0.704769,nan,475.47169811320754,7.1886437999999995
0.00726,9.664358,0.659048,nan,475.95687331536385,6.722289599999999
0.00728,0.206109,0.686678,nan,476.4420485175202,7.0041155999999996
0.0073,9.256137,0.665955,nan,476.92722371967653,6.7927409999999995
0.00732,0.206767,0.672205,nan,477.41239892183285,6.856491
0.00734,8.892325,0.665626,nan,477.8975741239892,6.7893852
0.00736,0.206438,0.660363,nan,478.38274932614553,6.7357026
0.00738,8.416344,0.662337,nan,478.86792452830184,6.755837399999999
0.0074,0.206438,0.657732,nan,479.3530997304582,6.7088664
0.00742,7.45748,0.654114,nan,479.8382749326146,6.671962799999999
0.00744,0.20282,0.657732,nan,480.3234501347709,6.7088664
0.00746,5.681539,0.643917,nan,480.8086253369272,6.5679533999999995
0.00748,0.205451,0.660035,nan,481.2938005390836,6.7323569999999995
0.0075,0.204464,0.637667,nan,481.7789757412399,6.5042034
0.00752,0.204135,0.652469,nan,482.2641509433962,6.655183799999999
0.00754,9.992646,0.628128,nan,482.7493261455526,6.4069056
0.00756,10.228172,0.644246,nan,483.2345013477089,6.571309199999999
0.00758,6.76539,0.631746,nan,483.7196765498652,6.4438092
0.0076,10.195607,0.641614,nan,484.20485175202157,6.5444628
0.00762,0.203806,0.620234,nan,484.6900269541779,6.326386799999999
0.00764,10.140014,0.629773,nan,485.1752021563342,6.4236846
0.00766,0.203806,0.619247,nan,485.66037735849056,6.316319399999999
0.00768,10.10712,0.626155,nan,486.1455525606469,6.386781
0.0077,0.203478,0.627799,nan,486.6307277628032,6.4035497999999995
0.00772,10.096593,0.618918,nan,487.11590296495956,6.312963599999999
0.00774,0.203478,0.616616,nan,487.60107816711593,6.2894832
0.00776,10.040673,0.612668,nan,488.08625336927224,6.249213599999999
0.00778,0.204135,0.611353,nan,488.57142857142856,6.2358006
0.0078,9.900541,0.610037,nan,489.0566037735849,6.2223774
0.00782,0.202491,0.608063,nan,489.54177897574124,6.2022426
0.00784,9.772252,0.607405,nan,490.02695417789755,6.195530999999999
0.00786,0.203149,0.606748,nan,490.5121293800539,6.188829599999999
0.00788,9.706134,0.603129,nan,490.99730458221023,6.1519158
0.0079,0.203806,0.601485,nan,491.48247978436655,6.135147
0.00792,9.59199,0.601485,nan,491.9676549865229,6.135147
0.00794,0.204135,0.59688,nan,492.45283018867923,6.088175999999999
0.00796,9.388702,0.593919,nan,492.93800539083554,6.057973799999999
0.00798,0.203478,0.594906,nan,493.4231805929919,6.0680412
0.008,9.166664,0.587999,nan,493.9083557951482,5.9975898
0.00802,0.203478,0.594248,nan,494.39353099730454,6.0613296
0.00804,8.939364,0.583065,nan,494.8787061994609,5.947263
0.00806,0.204464,0.591617,nan,495.3638814016173,6.034493399999999
0.00808,8.480159,0.572539,nan,495.8490566037736,5.8398978
0.0081,0.204464,0.586683,nan,496.3342318059299,5.984166599999999
0.00812,7.992338,0.570236,nan,496.8194070080863,5.8164071999999996
0.00814,0.205122,0.581091,nan,497.3045822102426,5.927128199999999
0.00816,6.789403,0.57221,nan,497.7897574123989,5.836542
0.00818,2.53462,0.573526,nan,498.27493261455527,5.8499652
0.0082,5.445363,0.576157,nan,498.7601078167116,5.8768014
0.00822,9.925212,0.570894,nan,499.2452830188679,5.8231188
0.00824,0.91397,0.569578,nan,499.73045822102426,5.8096955999999995
0.00826,9.926528,0.564973,nan,500.2156334231806,5.762724599999999
0.00828,0.20282,0.543264,nan,500.7008086253369,5.541292799999999
0.0083,9.940344,0.583393,nan,501.18598382749326,5.9506086
0.00832,0.202491,0.530107,nan,501.6711590296496,5.4070914
0.00834,9.935739,0.651153,nan,502.1563342318059,6.6417606
0.00836,0.202162,0.482083,nan,502.64150943396226,4.9172465999999995
0.00838,9.938699,0.656745,nan,503.1266846361186,6.698799
0.0084,0.203478,0.472544,nan,503.61185983827494,4.8199488
0.00842,9.920278,0.597538,nan,504.09703504043125,6.0948876
0.00844,0.203478,0.484056,nan,504.5822102425876,4.937371199999999
0.00846,9.891331,0.560697,nan,505.06738544474393,5.7191094
0.00848,0.20282,0.508068,nan,505.55256064690025,5.1822935999999995
0.0085,9.853173,0.527475,nan,506.0377358490566,5.3802449999999995
0.00852,0.203806,0.554119,nan,506.52291105121293,5.6520138
0.00854,9.779489,0.532738,nan,507.00808625336924,5.4339276
0.00856,0.204793,0.55379,nan,507.4932614555256,5.648657999999999
0.00858,9.697582,0.525173,nan,507.9784366576819,5.3567646
0.0086,0.206767,0.523857,nan,508.46361185983824,5.3433414
0.00862,9.57949,0.543922,nan,508.9487870619946,5.5480044
0.00864,0.202491,0.51991,nan,509.4339622641509,5.303082
0.00866,9.46403,0.534712,nan,509.91913746630723,5.454062399999999
0.00868,0.204135,0.515305,nan,510.4043126684636,5.256111
0.0087,9.264032,0.54754,nan,510.88948787062,5.5849079999999995
0.00872,0.203806,0.503792,nan,511.3746630727763,5.1386784
0.00874,9.099889,0.530435,nan,511.8598382749326,5.410437
0.00876,0.204464,0.525173,nan,512.345013477089,5.3567646
0.00878,8.632131,0.524186,nan,512.8301886792453,5.3466972
0.0088,0.205122,0.526159,nan,513.3153638814016,5.3668218
0.00882,8.230163,0.50445,nan,513.800539083558,5.145389999999999
0.00884,0.205451,0.530435,nan,514.2857142857142,5.410437
0.00886,7.131829,0.513002,nan,514.7708894878706,5.232620399999999
0.00888,0.216306,0.514318,nan,515.256064690027,5.2460436
0.0089,5.816733,0.50741,nan,515.7412398921833,5.175582
0.00892,9.780805,0.500174,nan,516.2264150943396,5.101774799999999
0.00894,3.409912,0.506423,nan,516.711590296496,5.165514599999999
0.00896,10.080475,0.483727,nan,517.1967654986522,4.9340154
0.00898,0.20578,0.508068,nan,517.6819407008086,5.1822935999999995
0.009,10.056133,0.492937,nan,518.167115902965,5.0279574
